Epoch,Distributed Loss,Centralized Loss,Distributed Train Loss,Distributed Train Accuracy,Distributed Test Accuracy,Centralized Test Accuracy,Fit Runtime (s),Evaluate Runtime (s),Optimizer,Learning Rate,Batch Size,Clients,Sampled Clients Per Round,Evaluate Clients Per Round,LDA Alpha,BackPack Extension,Task,Model,Date
7,0.053092397656288655,0.05643202602544444,0.04499672812649481,0.9373333333333334,0.889,0.8831,181.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
8,0.050679740736416214,0.05477690430835692,0.04559270837246225,0.9375,0.885,0.8792,180.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
9,0.05876152523829614,0.0638673771829947,0.0452251052990323,0.9392037037037037,0.8801666666666667,0.8753,179.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
10,0.0606405487137911,0.06599054596973825,0.04587360771012863,0.9385740740740741,0.881,0.8771,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
11,0.061049831960220464,0.06600314631550518,0.05100355329447964,0.9347592592592593,0.874,0.871,181.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
12,0.0687606624020361,0.07409850482500097,0.04897189014470959,0.9362592592592592,0.8786666666666667,0.873,181.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
13,0.06843827317839413,0.07370146587710055,0.04682433265284162,0.9408703703703704,0.8755,0.8738,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
14,0.07518876480038572,0.08282173758161242,0.053689736580125304,0.9352592592592592,0.8688333333333333,0.8649,181.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
15,0.08960384446698887,0.10350830085375323,0.06164336948024463,0.928037037037037,0.862,0.8548,179.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
16,0.06622729732193765,0.07197555612008269,0.07307557419779506,0.9177962962962963,0.8628333333333333,0.8572,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
17,0.08017731756529957,0.08183400441881922,0.07087642716202554,0.9186296296296297,0.8528333333333333,0.8597,181.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
18,0.09526321807145313,0.09727905113911743,0.08550597460570686,0.9082592592592592,0.8306666666666667,0.8314,180.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
19,0.09029977862335667,0.10498568112243811,0.09599704276756067,0.8950370370370371,0.8533333333333334,0.8426,181.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
20,0.08452122148927947,0.08601109944311759,0.08455742370209367,0.9035,0.8543333333333333,0.8509,177.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
21,0.09194428822368111,0.09681862851605456,0.09051379557124817,0.9008888888888889,0.8631666666666666,0.8515,180.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
22,0.09628309376766364,0.09826128422423519,0.10067746850218665,0.8912592592592593,0.8501666666666666,0.8528,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
23,0.08663448230434458,0.09711903724917036,0.11504535751244048,0.8783333333333333,0.8385,0.8345,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
24,0.09988554499049078,0.10243104992388397,0.1169584242627112,0.8753518518518518,0.8491666666666666,0.8433,179.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
25,0.09253368820247272,0.09761200823781493,0.11895097720909217,0.8741111111111111,0.8346666666666667,0.8374,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
26,0.09427669897037735,0.09626886744492547,0.11411942302604194,0.877,0.8183333333333334,0.8125,180.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
27,0.09427669897037735,0.09626886744492547,,,0.8183333333333334,0.8125,,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
28,0.10678957247303333,0.1020652824839884,0.15233722640500316,0.8449444444444445,0.8183333333333334,0.8175,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
29,0.09965571760021334,0.1006743678382239,0.1434131796223065,0.8445185185185186,0.8221666666666667,0.8197,179.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
30,0.10286872236295316,0.10632978620308928,0.14438565923788926,0.8424259259259259,0.8013333333333333,0.7956,179.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
31,0.11373680799706623,0.1100947343669095,0.15468268266009155,0.8358333333333333,0.7885,0.7851,181.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
32,0.10668204482363186,0.12124085416811876,0.14397171692027208,0.841574074074074,0.7971666666666667,0.7896,179.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
33,0.12842567126197482,0.12796939507132588,0.1659829267770122,0.8201111111111111,0.7726666666666666,0.7744,181.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
34,0.11342756057204474,0.1131879882563057,0.18271077819286766,0.8005925925925926,0.792,0.7951,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
35,0.11342756057204474,0.1131879882563057,,,0.792,0.7951,,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
36,0.11342756057204474,0.1131879882563057,,,0.792,0.7951,,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
37,0.2481922835613562,0.25436345575284214,0.28627539518352063,0.7008888888888889,0.6056666666666667,0.5961,179.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
38,0.28810027134418487,0.2879764404296875,0.5923650623540142,0.18672222222222223,0.0935,0.1,181.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
39,0.2880907461643219,0.2879719043016434,0.5763367602869316,0.09861111111111111,0.0935,0.1,180.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
40,0.28808224737644195,0.28796564333438873,0.5763443674864592,0.09792592592592593,0.0935,0.1,181.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
41,0.28806772208213804,0.28795996763706205,0.5763329857985179,0.09848148148148148,0.09916666666666667,0.1,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
42,0.2881044699350993,0.2879745305538178,0.5763357004942717,0.09816666666666667,0.0935,0.1,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
43,0.28811583852767947,0.2879887914657593,0.5763349432238826,0.09785185185185186,0.0935,0.1,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
44,0.288058839003245,0.2879460764169693,0.5763408324541869,0.09825925925925925,0.0935,0.1,180.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
45,0.28809780021508535,0.2879728312253952,0.5763479286785479,0.09796296296296296,0.0935,0.1,181.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
46,0.28807230325539906,0.2879580086946487,0.5763352503644096,0.0982962962962963,0.0935,0.1,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
47,0.28809004080295564,0.28797329685688017,0.5763389963529728,0.09866666666666667,0.0935,0.1,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
48,0.2880873625675837,0.2879738453626633,0.5763380279452712,0.09822222222222222,0.09916666666666667,0.1,180.0,1.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
49,0.2880724172989527,0.2879558159828186,0.5763444090684255,0.09874074074074074,0.0935,0.1,180.0,2.0,diag_mc,0.01,4,1,1,1,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-22/04-20-59
0,,0.28823357663154603,,,,0.0663,,,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
1,0.0405421585541917,0.043093551491294055,0.10466032379156794,0.8462037037037037,0.8803333333333333,0.8697,609.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
2,0.03719839756280029,0.03797927878962364,0.07029807298792834,0.8946851851851851,0.8928333333333334,0.8883,607.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
3,0.03761384474501771,0.03934219905246428,0.057832851202607546,0.9132777777777777,0.8985,0.8884,608.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
4,0.042338130437538875,0.042403052014961216,0.04929516499884536,0.9271851851851852,0.8891666666666667,0.8895,607.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
5,0.04465663103413101,0.04631317901961179,0.044427070539883054,0.9339259259259259,0.8923333333333333,0.8897,608.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
6,0.04612702295208326,0.048895450278542196,0.043677552295389874,0.9364259259259259,0.889,0.8873,608.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
7,0.04764700896382245,0.0545430388575782,0.04103387754659975,0.9405925925925926,0.8933333333333333,0.8835,606.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
8,0.04877474395351765,0.05213178666497013,0.04044600416752804,0.9415,0.8893333333333333,0.8869,606.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
9,0.06125114080181652,0.06439912433128103,0.040987079986051764,0.9432037037037037,0.8798333333333334,0.8781,606.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
10,0.062861516550368,0.06460312646210964,0.04296616141851828,0.9431666666666667,0.8753333333333333,0.8702,606.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
11,0.07027056243649925,0.07863638958214618,0.04090695787688223,0.9449814814814815,0.8783333333333333,0.873,605.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
12,0.07243930072739571,0.07804813044048264,0.04137949647080122,0.9463888888888888,0.8793333333333333,0.8756,605.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
13,0.06937591837165331,0.07643280897309679,0.04891260531929769,0.9407407407407408,0.8786666666666667,0.8723,606.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
14,0.06939087482629086,0.07543026210220846,0.04516067366147417,0.9434444444444444,0.8763333333333333,0.8687,612.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
15,0.06575238582176321,0.07293040728058717,0.053380773099155635,0.9375925925925926,0.8713333333333333,0.8657,605.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
16,0.07462774132214327,0.07814748301225183,0.048357246624630444,0.9414259259259259,0.862,0.855,608.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
17,0.12220168374464398,0.11691191071515397,0.053141740844546405,0.9385370370370371,0.8491666666666666,0.848,607.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
18,0.08270647492126448,0.08701541151327304,0.06492879742811071,0.9284074074074075,0.855,0.8548,606.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
19,0.09171485047788545,0.09196130953408106,0.06520197253629313,0.9261481481481482,0.8663333333333333,0.8617,606.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
20,0.08907374084749572,0.09283787349767035,0.05726905316319438,0.9333703703703704,0.8776666666666667,0.8742,608.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
21,0.08161594527839981,0.09112237255261157,0.07274291116789444,0.9221481481481482,0.8456666666666667,0.8449,603.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
22,0.10481720549941852,0.10577453695618226,0.08450807779738763,0.9090185185185186,0.8358333333333333,0.8291,605.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
23,0.08196138942852067,0.0902716756586978,0.09034894917758486,0.9017407407407407,0.8516666666666667,0.843,609.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
24,0.09795188755815207,0.09358182240608975,0.11081070358267175,0.886,0.8086666666666666,0.8106,604.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
25,0.098431484543334,0.1152427676120033,0.11026491959221583,0.8834444444444445,0.832,0.8126,604.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
26,0.10415533688813364,0.10369346922259301,0.12560334722715424,0.8703333333333333,0.8218333333333333,0.825,602.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
27,0.11592394003930319,0.11777663462673879,0.13264421016574757,0.8633518518518518,0.7701666666666667,0.7636,612.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
28,0.1596448232610322,0.15284654452590904,0.18657196282881533,0.8146481481481481,0.7256666666666667,0.7266,609.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
29,0.08730867420619143,0.090084564389052,0.14379977120483292,0.8403148148148148,0.8281666666666667,0.8259,617.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
30,0.09508777580608246,0.09343062922714399,0.13108668822520914,0.8547592592592592,0.8256666666666667,0.8195,626.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
31,0.09818995023100383,0.09766522712380342,0.13832909190989048,0.8442592592592593,0.805,0.8022,624.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
32,0.1188174616628249,0.11068969323232532,0.1586427194368817,0.8275740740740741,0.7786666666666666,0.78,625.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
33,0.10744822062737346,0.10823277130469214,0.2113439469832403,0.774537037037037,0.777,0.7727,630.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
34,0.11984931086493512,0.12790441330467897,0.19494550915100115,0.7829074074074074,0.7685,0.7717,616.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
35,0.09389657498869661,0.09791679766595111,0.17459955083474912,0.7973888888888889,0.7808333333333334,0.781,608.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
36,0.10055830122194619,0.10271913519399677,0.18932522283155878,0.784074074074074,0.7698333333333334,0.7721,605.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
37,0.1101240694379538,0.1084034085894767,0.1844052904775488,0.782074074074074,0.7705,0.7744,605.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
38,0.2880938859383265,0.28797118847370146,1.0663423859519439,0.2802222222222222,0.0935,0.1,603.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
39,0.28809388375282285,0.2879711861610413,0.5763261462494179,0.09807407407407408,0.0935,0.1,604.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
40,0.28809388740857444,0.2879711899757385,0.5763261457372595,0.09807407407407408,0.0935,0.1,604.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
41,0.2880938871701558,0.2879711898088455,0.5763261459536022,0.09807407407407408,0.0935,0.1,603.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
42,0.28809391510486604,0.2879712192773819,0.5763261458608839,0.09807407407407408,0.0935,0.1,604.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
43,0.2880939190387726,0.2879712229251862,0.5763261460551509,0.09807407407407408,0.0935,0.1,606.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
44,0.2880939083894094,0.2879712131023407,0.5763261457946566,0.09807407407407408,0.0935,0.1,605.0,1.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
45,0.2880938853820165,0.28797118768692015,0.5763261456666169,0.09807407407407408,0.0935,0.1,806.0,19.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
46,0.2880939066410065,0.2879712105035782,0.57632614589179,0.09807407407407408,0.0935,0.1,1380.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
47,0.28809388597806296,0.2879711880207062,0.576326145361971,0.09807407407407408,0.0935,0.1,789.0,3.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
48,0.2880938901901245,0.2879711921453476,0.5763261455474077,0.09807407407407408,0.0935,0.1,799.0,2.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
49,0.2880938951174418,0.28797119793891907,0.576326145419368,0.09807407407407408,0.0935,0.1,789.0,3.0,diag_exact,0.01,4,1,1,1,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-22/06-53-33
0,,0.2882704196691513,,,,0.0622,,,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
1,0.08190672019248207,0.08303583114594221,0.2477041073396319,0.6816666666666666,0.7633333333333333,0.7567,2686.0,4.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
2,0.06833541336034735,0.07006529123075306,0.14608847405254427,0.7851851851851852,0.807,0.8018,2534.0,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
3,0.06132755664549768,0.06325593223422765,0.12666541975072834,0.8182777777777778,0.8291666666666667,0.8213,4776.0,2.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
4,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
5,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
6,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
7,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
8,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
9,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
10,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
11,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
12,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
13,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
14,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
15,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
16,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
17,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,2.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
18,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
19,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
20,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
21,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
22,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
23,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
24,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
25,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
26,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
27,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
28,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
29,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,2.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
30,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
31,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
32,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
33,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,2.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
34,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
35,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
36,0.06132755664549768,0.06325593223422765,,,0.8291666666666667,0.8213,,3.0,block_mc,0.01,4,1,1,1,1.0,KFAC,FMNIST,CNN,/2024-03-22/16-04-41
